ID,id,location_id,accessibility,details
242,1073,1073,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
243,1074,1074,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
244,1075,1075,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
245,1076,1076,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
246,1077,1077,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
247,1078,1078,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
248,1080,1080,"Handicap accessible",,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
249,1083,1083,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
250,1087,1087,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
251,1088,1088,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
252,1095,1095,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
253,1096,1096,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
254,1097,1097,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
255,1098,1098,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
256,1099,1099,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
257,1100,1100,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
258,1101,1101,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
259,1102,1102,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
260,1103,1103,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
261,1104,1104,,,2020-07-01T13:41:10.000000Z,2020-07-01T13:41:10.000000Z
